model,test_mse,int_par,rep_id
CF-MLP-3,1.1166102622290508,2.5,0
CF-MLP-3,1.3135303433976218,3.0,0
CF-MLP-3,1.3534685990383408,3.5,0
CF-MLP-3,1.2592910919354519,3.99,0
OLS-MLP,0.2877155451183196,0.5,0
OLS-MLP,0.5723291029252141,1.0,0
OLS-MLP,0.8183333770282424,1.5,0
OLS-MLP,1.0696249618716058,2.0,0
OLS-MLP,1.3423441653799852,2.5,0
OLS-MLP,1.6455009991883802,3.0,0
OLS-MLP,1.6643100964010111,3.5,0
OLS-MLP,1.7783014240265622,3.99,0
Constant,4.92469375529196,0.5,0
Constant,3.7999599039838663,1.0,0
Constant,3.1927725294265428,1.5,0
Constant,2.5666557741506546,2.0,0
Constant,1.4191670038207722,2.5,0
Constant,1.2272174914094238,3.0,0
Constant,1.4304856437008535,3.5,0
Constant,1.4056136475608978,3.99,0
BCF-RF,0.8602544810262446,0.5,1
BCF-RF,0.900969606852708,1.0,1
BCF-RF,1.186900981266256,1.5,1
BCF-RF,1.4189373178030429,2.0,1
BCF-RF,1.297722014451635,2.5,1
BCF-RF,1.5283320658217938,3.0,1
BCF-RF,1.4825931376200792,3.5,1
BCF-RF,1.7288921566066806,3.99,1
OLS-RF,0.3632131528561304,0.5,1
OLS-RF,0.6329043275903575,1.0,1
OLS-RF,1.1318989831001613,1.5,1
OLS-RF,1.6870387634244184,2.0,1
OLS-RF,1.8471548392168287,2.5,1
OLS-RF,2.342832282240161,3.0,1
OLS-RF,2.1304876288159322,3.5,1
OLS-RF,2.2894748386318056,3.99,1
IMP,0.9550881080461552,0.5,1
IMP,0.9760939031614689,1.0,1
IMP,1.1094011919940334,1.5,1
IMP,1.1312434548289392,2.0,1
IMP,1.003362321918067,2.5,1
IMP,1.0549424148266895,3.0,1
IMP,0.9339658679165954,3.5,1
IMP,1.1339974068654484,3.99,1
Causal,1.8768240703522243,0.5,1
Causal,1.8969808570511064,1.0,1
Causal,2.129803264004275,1.5,1
Causal,2.226238127691458,2.0,1
Causal,1.9170754991162895,2.5,1
Causal,1.9090670896150437,3.0,1
Causal,1.7875707395400908,3.5,1
Causal,2.041618595725684,3.99,1
BCF-MLP,1.0031053891545962,0.5,1
BCF-MLP,1.02038122836401,1.0,1
BCF-MLP,1.135685081963144,1.5,1
BCF-MLP,1.208062129542163,2.0,1
BCF-MLP,1.0739914944960638,2.5,1
BCF-MLP,1.1898365492678067,3.0,1
BCF-MLP,1.0824897087951593,3.5,1
BCF-MLP,1.2189398432204515,3.99,1
CF-MLP,1.2912671765078247,0.5,1
CF-MLP,1.3056661744960714,1.0,1
CF-MLP,1.3921762501411812,1.5,1
CF-MLP,1.429134831737758,2.0,1
CF-MLP,1.356230150134664,2.5,1
CF-MLP,1.3446873146597038,3.0,1
CF-MLP,1.330721227373193,3.5,1
CF-MLP,1.3862166359174521,3.99,1
CF-MLP-2,1.3223097442169858,0.5,1
CF-MLP-2,1.3342866547847816,1.0,1
CF-MLP-2,1.4166122365889595,1.5,1
CF-MLP-2,1.455422261365393,2.0,1
CF-MLP-2,1.3850909780270102,2.5,1
CF-MLP-2,1.3658347261616648,3.0,1
CF-MLP-2,1.3593507639416902,3.5,1
CF-MLP-2,1.4150933775030077,3.99,1
CF-MLP-3,1.7562761716254054,0.5,1
CF-MLP-3,1.736284650983256,1.0,1
CF-MLP-3,1.7889792477846758,1.5,1
CF-MLP-3,1.85138731205534,2.0,1
CF-MLP-3,1.7987471872396268,2.5,1
CF-MLP-3,1.720720034933608,3.0,1
CF-MLP-3,1.7982708837838433,3.5,1
CF-MLP-3,1.8770228511222227,3.99,1
OLS-MLP,0.2831664414990065,0.5,1
OLS-MLP,0.5282526935731504,1.0,1
OLS-MLP,0.9905684776759315,1.5,1
OLS-MLP,1.4636942471893006,2.0,1
OLS-MLP,1.608966215977204,2.5,1
OLS-MLP,2.0648285436395075,3.0,1
OLS-MLP,1.9613399112354624,3.5,1
OLS-MLP,2.2530373442160574,3.99,1
Constant,1.6498226281645236,0.5,1
Constant,1.8518816298320058,1.0,1
Constant,2.4234211777041033,1.5,1
Constant,2.587707941133508,2.0,1
Constant,2.9741448311541707,2.5,1
Constant,3.47096761506917,3.0,1
Constant,3.023612484564568,3.5,1
Constant,3.14359529056303,3.99,1
BCF-RF,1.0046345360631501,0.5,2
BCF-RF,1.0092090336273112,1.0,2
BCF-RF,1.129269505820535,1.5,2
BCF-RF,1.0998797801463605,2.0,2
BCF-RF,1.3148767698104398,2.5,2
BCF-RF,1.321768119968239,3.0,2
BCF-RF,1.4298759276351662,3.5,2
BCF-RF,1.527470631156667,3.99,2
OLS-RF,0.3474512900350504,0.5,2
OLS-RF,0.6508452331830015,1.0,2
OLS-RF,1.0152234494686443,1.5,2
OLS-RF,1.3220557650733253,2.0,2
OLS-RF,1.701692841401108,2.5,2
OLS-RF,1.8153105048012221,3.0,2
OLS-RF,1.893819468013595,3.5,2
OLS-RF,2.124531321404316,3.99,2
IMP,1.009764087142744,0.5,2
IMP,0.9209271653577202,1.0,2
IMP,1.0126727706916714,1.5,2
IMP,0.9426487035260389,2.0,2
IMP,1.052637920164717,2.5,2
IMP,0.9909374314069687,3.0,2
IMP,0.9512859483175267,3.5,2
IMP,1.069970544309711,3.99,2
Causal,1.90918361146831,0.5,2
Causal,1.9258614592569465,1.0,2
Causal,2.1011175389549335,1.5,2
Causal,1.7891463012038693,2.0,2
Causal,2.007752036632906,2.5,2
Causal,1.9728982938601616,3.0,2
Causal,2.028126158185775,3.5,2
Causal,2.1101567119656583,3.99,2
BCF-MLP,0.9671986077181188,0.5,2
BCF-MLP,0.8786948188203431,1.0,2
BCF-MLP,0.9491306744022969,1.5,2
BCF-MLP,0.9248914954285681,2.0,2
BCF-MLP,1.0465674641283755,2.5,2
BCF-MLP,1.0753208671191332,3.0,2
BCF-MLP,1.0645106563549667,3.5,2
BCF-MLP,1.2319812459874193,3.99,2
CF-MLP,1.305607483558357,0.5,2
CF-MLP,1.1850036620609512,1.0,2
CF-MLP,1.2643786934007266,1.5,2
CF-MLP,1.129195463435573,2.0,2
CF-MLP,1.2581772877099775,2.5,2
CF-MLP,1.3422520516343088,3.0,2
CF-MLP,1.3844160639313785,3.5,2
CF-MLP,1.529591510725466,3.99,2
CF-MLP-2,1.3282833204108802,0.5,2
CF-MLP-2,1.1984790888445278,1.0,2
CF-MLP-2,1.271600870173054,1.5,2
CF-MLP-2,1.14603502056081,2.0,2
CF-MLP-2,1.2694688920100323,2.5,2
CF-MLP-2,1.3630359776119767,3.0,2
CF-MLP-2,1.3993478772308368,3.5,2
CF-MLP-2,1.544761836836189,3.99,2
CF-MLP-3,1.6228236188813834,0.5,2
CF-MLP-3,1.4307683988032547,1.0,2
CF-MLP-3,1.4600329363134998,1.5,2
CF-MLP-3,1.432571734423497,2.0,2
CF-MLP-3,1.5454550515369014,2.5,2
CF-MLP-3,1.7387310579947555,3.0,2
CF-MLP-3,1.7460555691735276,3.5,2
CF-MLP-3,1.9251194884759952,3.99,2
OLS-MLP,0.24924398808993595,0.5,2
OLS-MLP,0.5494930005943702,1.0,2
OLS-MLP,0.9627856221538689,1.5,2
OLS-MLP,1.2734461674617568,2.0,2
OLS-MLP,1.6963995185051841,2.5,2
OLS-MLP,1.9841971363591875,3.0,2
OLS-MLP,2.1406909673435632,3.5,2
OLS-MLP,2.482097200808263,3.99,2
Constant,3.001625577349393,0.5,2
Constant,2.4119949573793558,1.0,2
Constant,2.0797209114203863,1.5,2
Constant,1.8698000516013313,2.0,2
Constant,2.3589185385788562,2.5,2
Constant,2.3663439022641586,3.0,2
Constant,2.629672514890566,3.5,2
Constant,2.9182853521398826,3.99,2
BCF-RF,9.462395394753354,0.5,3
BCF-RF,8.692720393625171,1.0,3
BCF-RF,8.219418365207924,1.5,3
BCF-RF,8.670379048445152,2.0,3
BCF-RF,8.421177301288957,2.5,3
BCF-RF,8.151925700478087,3.0,3
BCF-RF,7.49210548157726,3.5,3
BCF-RF,7.589870278271646,3.99,3
OLS-RF,0.33013246109456235,0.5,3
OLS-RF,0.7077977548079425,1.0,3
OLS-RF,1.097584574452925,1.5,3
OLS-RF,1.414101244513719,2.0,3
OLS-RF,1.8722685356116848,2.5,3
OLS-RF,2.0317077659340805,3.0,3
OLS-RF,2.106070753541131,3.5,3
OLS-RF,2.4784313915508407,3.99,3
IMP,0.9465271614860906,0.5,3
IMP,1.0085413889421115,1.0,3
IMP,1.0798926849442383,1.5,3
IMP,0.9536687241485913,2.0,3
IMP,1.014324810162753,2.5,3
IMP,0.9395680768829905,3.0,3
IMP,0.9005631782955151,3.5,3
IMP,1.0422796248867763,3.99,3
Causal,1.903183816854221,0.5,3
Causal,2.1930801736804924,1.0,3
Causal,2.0627501954468515,1.5,3
Causal,1.912436891024899,2.0,3
Causal,2.222276665864253,2.5,3
Causal,1.897582988047815,3.0,3
Causal,1.9593584148539502,3.5,3
Causal,2.0808829581086457,3.99,3
BCF-MLP,0.9006545956941568,0.5,3
BCF-MLP,0.9904354838390738,1.0,3
BCF-MLP,1.0786782805878323,1.5,3
BCF-MLP,0.8927095216729791,2.0,3
BCF-MLP,0.8649414801402437,2.5,3
BCF-MLP,0.6728777546961869,3.0,3
BCF-MLP,0.5511984165029785,3.5,3
BCF-MLP,0.6561932529093186,3.99,3
CF-MLP,3.4143038377023633,0.5,3
CF-MLP,3.929718084654468,1.0,3
CF-MLP,3.8275139364757758,1.5,3
CF-MLP,3.5644088783610677,2.0,3
CF-MLP,3.7585959504577398,2.5,3
CF-MLP,3.2598827212818464,3.0,3
CF-MLP,3.134741840148424,3.5,3
CF-MLP,2.682993183612313,3.99,3
CF-MLP-2,3.1546006987969593,0.5,3
CF-MLP-2,3.666190367482559,1.0,3
CF-MLP-2,3.5869455858090795,1.5,3
CF-MLP-2,3.3516046967878075,2.0,3
CF-MLP-2,3.5429923770421823,2.5,3
CF-MLP-2,3.0581108980619054,3.0,3
CF-MLP-2,2.9414427763005295,3.5,3
CF-MLP-2,2.5351874833453656,3.99,3
CF-MLP-3,2.098401627041305,0.5,3
CF-MLP-3,2.581753591091654,1.0,3
CF-MLP-3,2.6498085923916386,1.5,3
CF-MLP-3,2.488575342649439,2.0,3
CF-MLP-3,2.595551345991175,2.5,3
CF-MLP-3,2.178220966919197,3.0,3
CF-MLP-3,2.0990324439526704,3.5,3
CF-MLP-3,1.870730785552287,3.99,3
OLS-MLP,0.2591343470302823,0.5,3
OLS-MLP,0.5857327985154568,1.0,3
OLS-MLP,0.9457137637988023,1.5,3
OLS-MLP,1.258365612160986,2.0,3
OLS-MLP,1.5884657661598054,2.5,3
OLS-MLP,1.7215069718817075,3.0,3
OLS-MLP,1.9163116728240193,3.5,3
OLS-MLP,2.516622219530649,3.99,3
Constant,19.551956692049572,0.5,3
Constant,24.845928957779165,1.0,3
Constant,30.970606520790067,1.5,3
Constant,37.37291897963711,2.0,3
Constant,45.98834193806369,2.5,3
Constant,52.19231625923764,3.0,3
Constant,59.14834468164196,3.5,3
Constant,59.01484605927416,3.99,3
BCF-RF,0.7557950352661845,0.5,4
BCF-RF,0.8394753461258002,1.0,4
BCF-RF,1.0231190728417079,1.5,4
BCF-RF,1.0948719184024658,2.0,4
BCF-RF,1.2992069226224423,2.5,4
BCF-RF,1.4135619261010879,3.0,4
BCF-RF,1.4523532668734433,3.5,4
BCF-RF,1.6232958073633736,3.99,4
OLS-RF,0.30317069533548113,0.5,4
OLS-RF,0.6346628428504489,1.0,4
OLS-RF,1.1572710004823834,1.5,4
OLS-RF,1.5663018684171497,2.0,4
OLS-RF,2.0208847152448013,2.5,4
OLS-RF,2.2260490313012777,3.0,4
OLS-RF,2.394551483626293,3.5,4
OLS-RF,2.631887230666349,3.99,4
IMP,0.9954755082341705,0.5,4
IMP,1.0007895523679728,1.0,4
IMP,0.9908187608084025,1.5,4
IMP,0.9526856332248019,2.0,4
IMP,1.0012048440752965,2.5,4
IMP,1.0172927542819408,3.0,4
IMP,0.9616677421341656,3.5,4
IMP,0.9592046647891136,3.99,4
Causal,2.0722080496247592,0.5,4
Causal,1.987115183581495,1.0,4
Causal,1.9433241319249164,1.5,4
Causal,1.9706555978236253,2.0,4
Causal,1.9942752351674156,2.5,4
Causal,2.110871602781215,3.0,4
Causal,1.816931360423282,3.5,4
Causal,1.879813650077646,3.99,4
BCF-MLP,0.7286712951290947,0.5,4
BCF-MLP,0.7928467741368481,1.0,4
BCF-MLP,0.8482149680060065,1.5,4
BCF-MLP,0.8469397131447731,2.0,4
BCF-MLP,0.9144361398507264,2.5,4
BCF-MLP,0.953259627270453,3.0,4
BCF-MLP,0.9574422719582601,3.5,4
BCF-MLP,1.0411486132037775,3.99,4
CF-MLP,1.59776510923781,0.5,4
CF-MLP,1.5710215770404512,1.0,4
CF-MLP,1.4444642503310332,1.5,4
CF-MLP,1.4041686281918362,2.0,4
CF-MLP,1.4232511316579637,2.5,4
CF-MLP,1.5929846861000378,3.0,4
CF-MLP,1.3777681869305038,3.5,4
CF-MLP,1.369146468223148,3.99,4
CF-MLP-2,1.610080502908742,0.5,4
CF-MLP-2,1.5826926888578845,1.0,4
CF-MLP-2,1.454002991848492,1.5,4
CF-MLP-2,1.4138847671587047,2.0,4
CF-MLP-2,1.4326048289153623,2.5,4
CF-MLP-2,1.6059656217132305,3.0,4
CF-MLP-2,1.3897130851838047,3.5,4
CF-MLP-2,1.376072037001918,3.99,4
CF-MLP-3,1.5407999653447955,0.5,4
CF-MLP-3,1.5222530580155818,1.0,4
CF-MLP-3,1.4111298155807592,1.5,4
CF-MLP-3,1.3880120990729883,2.0,4
CF-MLP-3,1.4173786078140056,2.5,4
CF-MLP-3,1.6135480574579368,3.0,4
CF-MLP-3,1.4117242607700027,3.5,4
CF-MLP-3,1.4024391540537617,3.99,4
OLS-MLP,0.25833080234868416,0.5,4
OLS-MLP,0.5593949950269487,1.0,4
OLS-MLP,1.068659233474657,1.5,4
OLS-MLP,1.5026159683017641,2.0,4
OLS-MLP,1.9256321310119624,2.5,4
OLS-MLP,2.1464842439525134,3.0,4
OLS-MLP,2.4085008052369656,3.5,4
OLS-MLP,2.693052559317438,3.99,4
Constant,1.6341769119688665,0.5,4
Constant,2.132426895424751,1.0,4
Constant,2.576964680482809,1.5,4
Constant,3.0901727392038794,2.0,4
Constant,3.485331885578517,2.5,4
Constant,4.430750489425078,3.0,4
Constant,4.453389634629813,3.5,4
Constant,4.870044681427414,3.99,4
BCF-RF,4.120414019093261,0.5,5
BCF-RF,4.050209341337519,1.0,5
BCF-RF,3.6518218165028125,1.5,5
BCF-RF,3.891562334675863,2.0,5
BCF-RF,3.398104351028972,2.5,5
BCF-RF,3.2750191904670665,3.0,5
BCF-RF,3.5598990110391098,3.5,5
BCF-RF,3.1233548831943208,3.99,5
OLS-RF,0.3670274512472824,0.5,5
OLS-RF,0.6062561718210434,1.0,5
OLS-RF,0.9200030055712578,1.5,5
OLS-RF,1.2459652505897778,2.0,5
OLS-RF,1.5612646316413437,2.5,5
OLS-RF,1.7699316365015423,3.0,5
OLS-RF,1.9053699218204205,3.5,5
OLS-RF,2.120243977079489,3.99,5
IMP,0.9474512744312926,0.5,5
IMP,0.9881462360411636,1.0,5
IMP,0.9590553802316317,1.5,5
IMP,1.0082125434182347,2.0,5
IMP,0.9776492152651379,2.5,5
IMP,0.9527405510791921,3.0,5
IMP,1.0004183847262929,3.5,5
IMP,0.9387833670805192,3.99,5
Causal,1.8972223966115882,0.5,5
Causal,1.9278416541237802,1.0,5
Causal,1.9414804935289849,1.5,5
Causal,2.206796125836474,2.0,5
Causal,1.9156887601889825,2.5,5
Causal,1.943269027339814,3.0,5
Causal,1.9633470773192168,3.5,5
Causal,2.022347322115116,3.99,5
BCF-MLP,0.8557472468177245,0.5,5
BCF-MLP,0.9026927730857488,1.0,5
BCF-MLP,0.8709369876411422,1.5,5
BCF-MLP,0.9484183567476959,2.0,5
BCF-MLP,0.8333735121571563,2.5,5
BCF-MLP,0.7849302209364255,3.0,5
BCF-MLP,0.7215787945160876,3.5,5
BCF-MLP,0.5782602685480701,3.99,5
CF-MLP,11.350644510060071,0.5,5
CF-MLP,11.233603285336738,1.0,5
CF-MLP,11.09282212874556,1.5,5
CF-MLP,11.443834049782078,2.0,5
CF-MLP,11.096797513336234,2.5,5
CF-MLP,10.80556202963972,3.0,5
CF-MLP,10.203569714443757,3.5,5
CF-MLP,9.534218812665054,3.99,5
CF-MLP-2,10.951374840262243,0.5,5
CF-MLP-2,10.839275314264206,1.0,5
CF-MLP-2,10.707204140791585,1.5,5
CF-MLP-2,11.072265201048921,2.0,5
CF-MLP-2,10.705181509186692,2.5,5
CF-MLP-2,10.40965312425169,3.0,5
CF-MLP-2,9.792735749731158,3.5,5
CF-MLP-2,9.118109250551818,3.99,5
CF-MLP-3,9.501431855469685,0.5,5
CF-MLP-3,9.425992066633851,1.0,5
CF-MLP-3,9.331987151736264,1.5,5
CF-MLP-3,9.958445431097571,2.0,5
CF-MLP-3,9.301967739806107,2.5,5
CF-MLP-3,8.937926497347428,3.0,5
CF-MLP-3,8.113195406559667,3.5,5
CF-MLP-3,7.3426864244979555,3.99,5
OLS-MLP,0.2685664937832746,0.5,5
OLS-MLP,0.5035310170476959,1.0,5
OLS-MLP,0.8719988317922932,1.5,5
OLS-MLP,1.202416991500264,2.0,5
OLS-MLP,1.479321986323724,2.5,5
OLS-MLP,1.7442009696799032,3.0,5
OLS-MLP,1.8952549248648674,3.5,5
OLS-MLP,2.0428984722973955,3.99,5
Constant,17.450104178703107,0.5,5
Constant,19.186005907889804,1.0,5
Constant,20.731497475785687,1.5,5
Constant,24.235107742479013,2.0,5
Constant,23.649881650526673,2.5,5
Constant,23.748233190575572,3.0,5
Constant,23.325666931832334,3.5,5
Constant,22.970680595037454,3.99,5
BCF-RF,5.555901613879855,0.5,6
BCF-RF,5.078312776042683,1.0,6
BCF-RF,4.697370419563644,1.5,6
BCF-RF,4.940297590174873,2.0,6
BCF-RF,4.351034301371519,2.5,6
BCF-RF,4.725456152653465,3.0,6
BCF-RF,4.650048007023066,3.5,6
BCF-RF,4.84911854330285,3.99,6
OLS-RF,0.396520744406661,0.5,6
OLS-RF,0.6013436413981846,1.0,6
OLS-RF,0.9738250821561442,1.5,6
OLS-RF,1.2890844156995165,2.0,6
OLS-RF,1.5234720336146321,2.5,6
OLS-RF,1.6815796161034633,3.0,6
OLS-RF,1.8348783951670025,3.5,6
OLS-RF,2.2251088876062606,3.99,6
IMP,1.1297374695828823,0.5,6
IMP,1.0293714086352792,1.0,6
IMP,0.991864449184354,1.5,6
IMP,0.9906590211523563,2.0,6
IMP,1.0607310217950763,2.5,6
IMP,1.010514452909232,3.0,6
IMP,1.0560747365692083,3.5,6
IMP,1.019976813027043,3.99,6
Causal,2.0168487432752356,0.5,6
Causal,1.9699588455334032,1.0,6
Causal,1.9547114373328176,1.5,6
Causal,2.0064405825009004,2.0,6
Causal,2.128407843455985,2.5,6
Causal,1.9498802756163682,3.0,6
Causal,1.964205228761893,3.5,6
Causal,1.9432601689526436,3.99,6
BCF-MLP,1.1073320134371054,0.5,6
BCF-MLP,1.0112908268963654,1.0,6
BCF-MLP,1.0002925102921112,1.5,6
BCF-MLP,0.9772646859836693,2.0,6
BCF-MLP,0.9315926172482379,2.5,6
BCF-MLP,0.8517580954349171,3.0,6
BCF-MLP,0.7240390789773155,3.5,6
BCF-MLP,0.5456852654887241,3.99,6
CF-MLP,2.376163257328363,0.5,6
CF-MLP,2.346997715855836,1.0,6
CF-MLP,2.277705024137883,1.5,6
CF-MLP,2.30022308224611,2.0,6
CF-MLP,2.3819444331338993,2.5,6
CF-MLP,2.232519979693015,3.0,6
CF-MLP,2.333858587641523,3.5,6
CF-MLP,2.4920734533019484,3.99,6
CF-MLP-2,2.3635470626514317,0.5,6
CF-MLP-2,2.342284909783469,1.0,6
CF-MLP-2,2.273099432714422,1.5,6
CF-MLP-2,2.2934196921817382,2.0,6
CF-MLP-2,2.3861917072067826,2.5,6
CF-MLP-2,2.230660137341143,3.0,6
CF-MLP-2,2.3364760846034223,3.5,6
CF-MLP-2,2.5090337178772355,3.99,6
CF-MLP-3,1.5909505292184905,0.5,6
CF-MLP-3,1.563487104196925,1.0,6
CF-MLP-3,1.5188238211831553,1.5,6
CF-MLP-3,1.4945794694043943,2.0,6
CF-MLP-3,1.6065466835785323,2.5,6
CF-MLP-3,1.400475157538021,3.0,6
CF-MLP-3,1.4867849498792778,3.5,6
CF-MLP-3,1.7017345177410195,3.99,6
OLS-MLP,0.3354080019755126,0.5,6
OLS-MLP,0.5288353346226179,1.0,6
OLS-MLP,0.9048694354793813,1.5,6
OLS-MLP,1.1770213806860024,2.0,6
OLS-MLP,1.4617567693524343,2.5,6
OLS-MLP,1.5897133950899858,3.0,6
OLS-MLP,1.9896919512555091,3.5,6
OLS-MLP,2.4304734480730033,3.99,6
Constant,10.741084296210774,0.5,6
Constant,11.285025866823311,1.0,6
Constant,11.816778039983816,1.5,6
Constant,13.277521873017509,2.0,6
Constant,13.61034862541865,2.5,6
Constant,13.957513794991511,3.0,6
Constant,12.544979705064044,3.5,6
Constant,10.934515161575717,3.99,6
BCF-RF,1.3552736311362124,0.5,7
BCF-RF,1.4108918262148713,1.0,7
BCF-RF,1.4552218266515886,1.5,7
BCF-RF,1.4262887851262644,2.0,7
BCF-RF,1.51820101976754,2.5,7
BCF-RF,1.5810205237003783,3.0,7
BCF-RF,1.6733196737548888,3.5,7
BCF-RF,1.6348766881613641,3.99,7
OLS-RF,0.29006315105558966,0.5,7
OLS-RF,0.5172912675721759,1.0,7
OLS-RF,0.953355938535688,1.5,7
OLS-RF,1.3873373314841897,2.0,7
OLS-RF,1.62769941205437,2.5,7
OLS-RF,1.9211283250152282,3.0,7
OLS-RF,1.9122348988861286,3.5,7
OLS-RF,1.9016575642043807,3.99,7
IMP,0.9478235460344031,0.5,7
IMP,0.9967598259862266,1.0,7
IMP,1.0145754350230523,1.5,7
IMP,1.0323622762917766,2.0,7
IMP,0.9929693395249923,2.5,7
IMP,1.0773075186090169,3.0,7
IMP,1.0593292378267873,3.5,7
IMP,0.9477040223319064,3.99,7
Causal,1.8772250213479924,0.5,7
Causal,1.8915592491608477,1.0,7
Causal,1.8569467853580748,1.5,7
Causal,1.9303520190001562,2.0,7
Causal,2.077783544237224,2.5,7
Causal,2.0675523628214187,3.0,7
Causal,2.024295994799444,3.5,7
Causal,1.9168342802320404,3.99,7
BCF-MLP,0.9940580938185586,0.5,7
BCF-MLP,1.0178822118884439,1.0,7
BCF-MLP,1.0459489035927318,1.5,7
BCF-MLP,1.0634320146873415,2.0,7
BCF-MLP,1.0719841088686615,2.5,7
BCF-MLP,1.2202506407427516,3.0,7
BCF-MLP,1.3170939449444499,3.5,7
BCF-MLP,1.2360927207220593,3.99,7
CF-MLP,1.1068348018539338,0.5,7
CF-MLP,1.0917604620045986,1.0,7
CF-MLP,1.1117612198035673,1.5,7
CF-MLP,1.131388977849964,2.0,7
CF-MLP,1.188321816035521,2.5,7
CF-MLP,1.3232053690782268,3.0,7
CF-MLP,1.4019405128960964,3.5,7
CF-MLP,1.3518180532270112,3.99,7
CF-MLP-2,1.0981833528545768,0.5,7
CF-MLP-2,1.0853595476572333,1.0,7
CF-MLP-2,1.1081431762556677,1.5,7
CF-MLP-2,1.1310789735783227,2.0,7
CF-MLP-2,1.186603968518731,2.5,7
CF-MLP-2,1.3248537203028021,3.0,7
CF-MLP-2,1.4031867930683306,3.5,7
CF-MLP-2,1.3538662065913616,3.99,7
CF-MLP-3,1.0198975778691897,0.5,7
CF-MLP-3,1.0320823585430794,1.0,7
CF-MLP-3,1.0935759411824284,1.5,7
CF-MLP-3,1.143975870981404,2.0,7
CF-MLP-3,1.2010657707928996,2.5,7
CF-MLP-3,1.3679668311769273,3.0,7
CF-MLP-3,1.448616694020512,3.5,7
CF-MLP-3,1.3991940467213868,3.99,7
OLS-MLP,0.27101693124926407,0.5,7
OLS-MLP,0.48247727097199244,1.0,7
OLS-MLP,0.9174236987952287,1.5,7
OLS-MLP,1.387996434886929,2.0,7
OLS-MLP,1.6788911707546013,2.5,7
OLS-MLP,2.1261738691432446,3.0,7
OLS-MLP,2.3121331574807047,3.5,7
OLS-MLP,2.4392148474431363,3.99,7
Constant,1.1885502334934757,0.5,7
Constant,1.342260721136756,1.0,7
Constant,1.7330923969510437,1.5,7
Constant,2.0067917900852517,2.0,7
Constant,2.3396556233252603,2.5,7
Constant,2.792302363184013,3.0,7
Constant,3.27382547518037,3.5,7
Constant,3.1581330735968582,3.99,7
BCF-RF,1.4495769419079372,0.5,8
BCF-RF,1.4930219333946793,1.0,8
BCF-RF,1.5748316957612365,1.5,8
BCF-RF,1.5438736713932093,2.0,8
BCF-RF,1.6445821377669536,2.5,8
BCF-RF,1.6321000158056402,3.0,8
BCF-RF,1.7887281020573091,3.5,8
BCF-RF,1.5971918208992848,3.99,8
OLS-RF,0.33832068313311425,0.5,8
OLS-RF,0.5886182008362801,1.0,8
OLS-RF,0.9956890857255496,1.5,8
OLS-RF,1.4407569806642309,2.0,8
