model,test_mse,int_par,var_y,rep_id
BCF,1.5271594375449171,0.5,2.823578883920437,0
BCF,1.3647559411955659,1.0,2.370457376916892,0
BCF,1.3377334498430065,1.5,2.128139145082414,0
BCF,1.3354708562058117,2.0,1.9394190366581638,0
BCF,1.5334595891409426,2.5,1.7155427520353792,0
BCF,1.474039884789451,3.0,1.4073025028316384,0
BCF,1.3798086204838438,3.5,0.9418601985995096,0
BCF,1.3803827854149064,3.99,0.4992028564043417,0
BCF-MLP-large,1.5311049516650497,0.5,2.823578883920437,0
BCF-MLP-large,1.3168797817499658,1.0,2.370457376916892,0
BCF-MLP-large,1.1792600352322444,1.5,2.128139145082414,0
BCF-MLP-large,1.0848774605342755,2.0,1.9394190366581638,0
BCF-MLP-large,1.0284391372705932,2.5,1.7155427520353792,0
BCF-MLP-large,0.9838696560390467,3.0,1.4073025028316384,0
BCF-MLP-large,0.9708110751243624,3.5,0.9418601985995096,0
BCF-MLP-large,0.9587676291997805,3.99,0.4992028564043417,0
IMP,1.03134674716743,0.5,2.823578883920437,0
IMP,1.03134674716743,1.0,2.370457376916892,0
IMP,1.03134674716743,1.5,2.128139145082414,0
IMP,1.03134674716743,2.0,1.9394190366581638,0
IMP,1.0313467471674302,2.5,1.7155427520353792,0
IMP,1.0313467471674302,3.0,1.4073025028316384,0
IMP,1.03134674716743,3.5,0.9418601985995096,0
IMP,1.0313467471674302,3.99,0.4992028564043417,0
Causal,2.1777627412830673,0.5,2.823578883920437,0
Causal,2.1777627412830673,1.0,2.370457376916892,0
Causal,2.177762741283068,1.5,2.128139145082414,0
Causal,2.1777627412830673,2.0,1.9394190366581638,0
Causal,2.1777627412830673,2.5,1.7155427520353792,0
Causal,2.177762741283068,3.0,1.4073025028316384,0
Causal,2.1777627412830673,3.5,0.9418601985995096,0
Causal,2.1777627412830673,3.99,0.4992028564043417,0
OLS,0.4830298450532496,0.5,2.823578883920437,0
OLS,0.7245206310779567,1.0,2.370457376916892,0
OLS,1.1412938695162147,1.5,2.128139145082414,0
OLS,1.5223299519948854,2.0,1.9394190366581638,0
OLS,1.7243767078537735,2.5,1.7155427520353792,0
OLS,1.8492290707151429,3.0,1.4073025028316384,0
OLS,1.8192335047729553,3.5,0.9418601985995096,0
OLS,2.0339719923310176,3.99,0.4992028564043417,0
