model,test_mse,int_par,rep_id
IMP,0.7971370468927241,3.99,1
Causal,2.0233339940154416,0.5,1
Causal,2.023333994015442,1.0,1
Causal,2.0233339940154416,1.5,1
Causal,2.023333994015442,2.0,1
Causal,2.0233339940154416,2.5,1
Causal,2.0233339940154416,3.0,1
Causal,2.023333994015442,3.5,1
Causal,2.0233339940154416,3.99,1
BCF,1.2472170945492942,0.5,2
BCF,1.363226227439435,1.0,2
BCF,1.2937814725669559,1.5,2
BCF,1.2700492273806339,2.0,2
BCF,1.2902294005409272,2.5,2
BCF,1.313534406073507,3.0,2
BCF,1.4091511279127478,3.5,2
BCF,1.4607331284733105,3.99,2
CF,2.0265687252594113,0.5,2
CF,1.9321166551634101,1.0,2
CF,1.7574441000703522,1.5,2
CF,1.643679189132269,2.0,2
CF,1.5372876355011804,2.5,2
CF,1.470631510066215,3.0,2
CF,1.5075175615447778,3.5,2
CF,1.4083447795378736,3.99,2
OLS,0.019798770489377428,0.5,2
OLS,0.6476981802401538,1.0,2
OLS,1.109754311140103,1.5,2
OLS,1.5207397878595934,2.0,2
OLS,1.9520818279927483,2.5,2
OLS,2.1653130718912363,3.0,2
OLS,2.4223830786331098,3.5,2
OLS,2.766156087888836,3.99,2
IMP,0.8488731384812379,0.5,2
IMP,0.8488731384812379,1.0,2
IMP,0.8488731384812379,1.5,2
IMP,0.8488731384812379,2.0,2
IMP,0.8488731384812378,2.5,2
IMP,0.8488731384812379,3.0,2
IMP,0.8488731384812379,3.5,2
IMP,0.8488731384812378,3.99,2
Causal,2.013887854416751,0.5,2
Causal,2.013887854416751,1.0,2
Causal,2.013887854416751,1.5,2
Causal,2.013887854416751,2.0,2
Causal,2.013887854416751,2.5,2
Causal,2.013887854416751,3.0,2
Causal,2.0138878544167516,3.5,2
Causal,2.013887854416751,3.99,2
BCF,0.7259946097952616,0.5,3
BCF,0.8623760541958247,1.0,3
BCF,0.9412353353749733,1.5,3
BCF,1.0199032647018536,2.0,3
BCF,1.0881686996477449,2.5,3
BCF,1.138665584296995,3.0,3
BCF,1.0976916191314454,3.5,3
BCF,1.016451751327084,3.99,3
CF,1.0294833252400057,0.5,3
CF,1.07146282137334,1.0,3
CF,1.0851175157166941,1.5,3
CF,1.0807370297164889,2.0,3
CF,1.0647451150382192,2.5,3
CF,1.0454202422280778,3.0,3
CF,0.9748596513333209,3.5,3
CF,0.8729152444826032,3.99,3
OLS,0.0213263520186458,0.5,3
OLS,0.5548551256154844,1.0,3
OLS,0.981944842505595,1.5,3
OLS,1.250704238700529,2.0,3
OLS,1.4491741981254342,2.5,3
OLS,1.6037379561969924,3.0,3
OLS,1.6578721800478038,3.5,3
OLS,1.7842295114239493,3.99,3
IMP,0.7363349310888673,0.5,3
IMP,0.7363349310888673,1.0,3
IMP,0.7363349310888673,1.5,3
IMP,0.7363349310888673,2.0,3
IMP,0.7363349310888673,2.5,3
IMP,0.7363349310888673,3.0,3
IMP,0.7363349310888673,3.5,3
IMP,0.7363349310888673,3.99,3
Causal,2.006788329981265,0.5,3
Causal,2.006788329981265,1.0,3
Causal,2.006788329981265,1.5,3
Causal,2.0067883299812648,2.0,3
Causal,2.0067883299812648,2.5,3
Causal,2.006788329981265,3.0,3
Causal,2.006788329981265,3.5,3
Causal,2.006788329981265,3.99,3
BCF,0.6045176352277124,0.5,4
BCF,0.7332073472655143,1.0,4
BCF,0.8508880456713573,1.5,4
BCF,0.9084633147866252,2.0,4
BCF,0.9067510284694386,2.5,4
BCF,0.8900576999684711,3.0,4
BCF,0.8203198114783247,3.5,4
BCF,0.7600904401528642,3.99,4
CF,1.3063262112558236,0.5,4
CF,1.5186747573305375,1.0,4
CF,1.686757353740049,1.5,4
CF,1.8037935284464632,2.0,4
CF,1.8250203900141442,2.5,4
CF,1.8130743571355357,3.0,4
CF,1.710417489508334,3.5,4
CF,1.6112087216745397,3.99,4
OLS,0.01375679530386811,0.5,4
OLS,0.6085466071370879,1.0,4
OLS,1.2157626543868083,1.5,4
OLS,1.6541019072928085,2.0,4
OLS,1.7605848629787484,2.5,4
OLS,1.812546178353265,3.0,4
OLS,1.6432559241483968,3.5,4
OLS,1.4767515572147731,3.99,4
IMP,0.8531969524348267,0.5,4
IMP,0.8531969524348268,1.0,4
IMP,0.8531969524348267,1.5,4
IMP,0.8531969524348268,2.0,4
IMP,0.8531969524348268,2.5,4
IMP,0.8531969524348268,3.0,4
IMP,0.8531969524348268,3.5,4
IMP,0.8531969524348268,3.99,4
Causal,2.0199887888972943,0.5,4
Causal,2.0199887888972947,1.0,4
Causal,2.0199887888972943,1.5,4
Causal,2.0199887888972947,2.0,4
Causal,2.0199887888972943,2.5,4
Causal,2.0199887888972947,3.0,4
Causal,2.0199887888972943,3.5,4
Causal,2.0199887888972947,3.99,4
BCF,0.8626987171314177,0.5,5
BCF,0.8853131287148297,1.0,5
BCF,0.8921949074244439,1.5,5
BCF,0.9022079381337226,2.0,5
BCF,0.9521132752879417,2.5,5
BCF,0.9808699321652516,3.0,5
BCF,1.031061698594927,3.5,5
BCF,1.0866377232614794,3.99,5
CF,2.402540938124163,0.5,5
CF,2.372042065553156,1.0,5
CF,2.328011757158705,1.5,5
CF,2.3027268079494303,2.0,5
CF,2.2789696528630685,2.5,5
CF,2.3020339703390555,3.0,5
CF,2.3285165968115127,3.5,5
CF,2.4087030483924643,3.99,5
OLS,0.016993097031793115,0.5,5
OLS,0.6141948788777467,1.0,5
OLS,1.2076912691670083,1.5,5
OLS,1.712971061340953,2.0,5
OLS,1.9715081509691827,2.5,5
OLS,2.256982764308832,3.0,5
OLS,2.2689333791090327,3.5,5
OLS,2.256392622082885,3.99,5
IMP,0.8183347408003212,0.5,5
IMP,0.8183347408003212,1.0,5
IMP,0.8183347408003212,1.5,5
IMP,0.8183347408003212,2.0,5
IMP,0.8183347408003212,2.5,5
IMP,0.8183347408003212,3.0,5
IMP,0.8183347408003212,3.5,5
IMP,0.8183347408003212,3.99,5
Causal,2.0133506101946854,0.5,5
Causal,2.0133506101946854,1.0,5
Causal,2.0133506101946854,1.5,5
Causal,2.0133506101946854,2.0,5
Causal,2.0133506101946854,2.5,5
Causal,2.0133506101946854,3.0,5
Causal,2.0133506101946854,3.5,5
Causal,2.0133506101946854,3.99,5
BCF,0.9366202655042374,0.5,6
BCF,1.291524268694399,1.0,6
BCF,1.3246293552963844,1.5,6
BCF,1.317709743650109,2.0,6
BCF,1.373783355419185,2.5,6
BCF,1.4450975165479563,3.0,6
BCF,1.5077658209862674,3.5,6
BCF,1.6323304942167838,3.99,6
CF,4.03231729235496,0.5,6
CF,3.8157122237954444,1.0,6
CF,3.702983780858557,1.5,6
CF,3.6751340625580973,2.0,6
CF,3.7322246573368902,2.5,6
CF,3.8088069853501145,3.0,6
CF,3.846649148071806,3.5,6
CF,3.9316836737677385,3.99,6
OLS,0.013764666381070096,0.5,6
OLS,0.5644776767285287,1.0,6
OLS,1.1026256019592462,1.5,6
OLS,1.5600255206075604,2.0,6
OLS,2.191919886332449,2.5,6
OLS,2.4305594538909148,3.0,6
OLS,2.4670280775145494,3.5,6
OLS,2.3838957520126143,3.99,6
IMP,0.929706917654926,0.5,6
IMP,0.929706917654926,1.0,6
IMP,0.929706917654926,1.5,6
IMP,0.929706917654926,2.0,6
IMP,0.929706917654926,2.5,6
IMP,0.929706917654926,3.0,6
IMP,0.9297069176549259,3.5,6
IMP,0.929706917654926,3.99,6
Causal,1.9997172319085066,0.5,6
Causal,1.9997172319085066,1.0,6
Causal,1.9997172319085066,1.5,6
Causal,1.9997172319085066,2.0,6
Causal,1.9997172319085066,2.5,6
Causal,1.9997172319085066,3.0,6
Causal,1.9997172319085066,3.5,6
Causal,1.9997172319085066,3.99,6
BCF,0.9384589329454839,0.5,7
BCF,0.9545063489862451,1.0,7
BCF,0.9505234251841272,1.5,7
BCF,0.9778436928974747,2.0,7
BCF,1.0984119951524167,2.5,7
BCF,1.1073297220863079,3.0,7
BCF,1.198916777505086,3.5,7
BCF,1.2315649591437388,3.99,7
CF,1.642337510774064,0.5,7
CF,1.5751854531938065,1.0,7
CF,1.497710766009861,1.5,7
CF,1.462743610120228,2.0,7
CF,1.4734521761066404,2.5,7
CF,1.4749784968436253,3.0,7
CF,1.5058268958679926,3.5,7
CF,1.5503792558772225,3.99,7
OLS,0.02246144227131402,0.5,7
OLS,0.5809020252323374,1.0,7
OLS,1.0073531405028815,1.5,7
OLS,1.4029964363137388,2.0,7
OLS,1.663889442818839,2.5,7
OLS,1.8506484868230892,3.0,7
OLS,1.9408839902621153,3.5,7
OLS,1.9318441570814382,3.99,7
IMP,0.7964017834949977,0.5,7
IMP,0.7964017834949978,1.0,7
IMP,0.7964017834949978,1.5,7
IMP,0.7964017834949978,2.0,7
IMP,0.7964017834949977,2.5,7
IMP,0.7964017834949975,3.0,7
IMP,0.7964017834949975,3.5,7
IMP,0.7964017834949977,3.99,7
Causal,2.0110109834914853,0.5,7
Causal,2.0110109834914853,1.0,7
Causal,2.0110109834914853,1.5,7
Causal,2.0110109834914853,2.0,7
Causal,2.0110109834914853,2.5,7
Causal,2.0110109834914853,3.0,7
Causal,2.0110109834914853,3.5,7
Causal,2.0110109834914853,3.99,7
BCF,0.45534200110158296,0.5,8
BCF,0.831217275508632,1.0,8
BCF,0.9880517475865327,1.5,8
BCF,1.1893475046091433,2.0,8
BCF,1.3397443674269671,2.5,8
BCF,1.4142416596464658,3.0,8
BCF,1.4488161273428541,3.5,8
BCF,1.6244880256875667,3.99,8
CF,1.4265771150017728,0.5,8
CF,1.477844257301064,1.0,8
CF,1.5713050539820463,1.5,8
CF,1.6477804650932661,2.0,8
CF,1.677837044157145,2.5,8
CF,1.72224550307127,3.0,8
CF,1.8310026139523266,3.5,8
CF,1.9866362475098434,3.99,8
OLS,0.016228081716505225,0.5,8
OLS,0.5296250026966159,1.0,8
OLS,0.9181361051081713,1.5,8
OLS,1.2985981294809839,2.0,8
OLS,1.597119502075978,2.5,8
OLS,1.6755996072846455,3.0,8
OLS,1.781473687543933,3.5,8
OLS,1.9575620102144038,3.99,8
IMP,0.7659397716470727,0.5,8
IMP,0.7659397716470726,1.0,8
IMP,0.7659397716470727,1.5,8
IMP,0.7659397716470727,2.0,8
IMP,0.7659397716470727,2.5,8
IMP,0.7659397716470727,3.0,8
IMP,0.7659397716470727,3.5,8
IMP,0.7659397716470727,3.99,8
Causal,2.001243617370388,0.5,8
Causal,2.0012436173703874,1.0,8
Causal,2.0012436173703874,1.5,8
Causal,2.0012436173703874,2.0,8
Causal,2.001243617370388,2.5,8
Causal,2.001243617370388,3.0,8
Causal,2.001243617370388,3.5,8
Causal,2.001243617370388,3.99,8
BCF,0.9565744146346916,0.5,9
BCF,1.224468985572053,1.0,9
BCF,1.2712428639629756,1.5,9
BCF,1.2895524428382419,2.0,9
BCF,1.4972869223198737,2.5,9
BCF,1.4193176597876587,3.0,9
BCF,1.5760173989126693,3.5,9
BCF,1.653276297474035,3.99,9
CF,10.020238225406763,0.5,9
CF,10.41897803950832,1.0,9
CF,10.5363114776971,1.5,9
CF,10.658499459159628,2.0,9
CF,11.055960161353886,2.5,9
CF,10.814175178844092,3.0,9
CF,10.921084940299712,3.5,9
CF,11.053554742396573,3.99,9
OLS,0.01636858279111946,0.5,9
OLS,0.6950767350372667,1.0,9
OLS,1.2414327272345036,1.5,9
OLS,1.6528710326360014,2.0,9
OLS,2.199719710262515,2.5,9
OLS,2.2660110857325475,3.0,9
OLS,2.4285155772550717,3.5,9
OLS,2.6416883419646275,3.99,9
IMP,0.832173846844202,0.5,9
IMP,0.832173846844202,1.0,9
IMP,0.832173846844202,1.5,9
IMP,0.832173846844202,2.0,9
IMP,0.832173846844202,2.5,9
IMP,0.832173846844202,3.0,9
IMP,0.832173846844202,3.5,9
IMP,0.832173846844202,3.99,9
Causal,2.012122176021608,0.5,9
Causal,2.012122176021608,1.0,9
Causal,2.012122176021608,1.5,9
Causal,2.012122176021608,2.0,9
Causal,2.012122176021608,2.5,9
Causal,2.012122176021608,3.0,9
Causal,2.012122176021608,3.5,9
Causal,2.012122176021608,3.99,9
BCF,0.30678222556307444,0.5,10
BCF,0.6944915005807494,1.0,10
BCF,0.9738506744083852,1.5,10
BCF,1.207925577928783,2.0,10
BCF,1.5715813247852384,2.5,10
BCF,1.870240652196974,3.0,10
BCF,2.47357239159032,3.5,10
BCF,3.211415751692627,3.99,10
CF,5.235018031379481,0.5,10
CF,5.693949236863315,1.0,10
CF,5.976934062649983,1.5,10
CF,6.241938494814995,2.0,10
CF,6.692244774063907,2.5,10
CF,7.040543332848085,3.0,10
CF,7.596172005998792,3.5,10
CF,8.360668871550837,3.99,10
OLS,0.0146849644136377,0.5,10
OLS,0.5565816579572457,1.0,10
OLS,1.0380013459632162,1.5,10
OLS,1.5660331834976087,2.0,10
OLS,2.47911459280755,2.5,10
OLS,3.053404240651471,3.0,10
OLS,3.756594715775652,3.5,10
OLS,4.478946377968342,3.99,10
IMP,0.7496756548635002,0.5,10
IMP,0.7496756548635003,1.0,10
IMP,0.7496756548635002,1.5,10
IMP,0.7496756548635002,2.0,10
IMP,0.7496756548635003,2.5,10
IMP,0.7496756548635003,3.0,10
IMP,0.7496756548635003,3.5,10
IMP,0.7496756548635003,3.99,10
Causal,2.0056840737279518,0.5,10
Causal,2.0056840737279518,1.0,10
Causal,2.0056840737279518,1.5,10
Causal,2.0056840737279518,2.0,10
Causal,2.0056840737279518,2.5,10
Causal,2.0056840737279518,3.0,10
Causal,2.0056840737279518,3.5,10
Causal,2.0056840737279518,3.99,10
BCF,1.2740431510797245,0.5,11
BCF,1.3574380302491196,1.0,11
BCF,1.5356666338513607,1.5,11
BCF,1.6472862928474747,2.0,11
BCF,1.8120375422376187,2.5,11
BCF,1.8778328203403511,3.0,11
BCF,1.861022802193298,3.5,11
BCF,1.6909623441984245,3.99,11
CF,3.3937874801128607,0.5,11
CF,3.3526060965142923,1.0,11
CF,3.3402722443093364,1.5,11
CF,3.35716957154428,2.0,11
CF,3.399613883002097,2.5,11
CF,3.3374945137079646,3.0,11
CF,3.2474445576412294,3.5,11
CF,3.0447448190204596,3.99,11
OLS,0.019951122058409473,0.5,11
OLS,0.6544620895824931,1.0,11
OLS,1.1671146936747927,1.5,11
OLS,1.7135666785861625,2.0,11
OLS,2.052615374941937,2.5,11
OLS,2.3370733877486654,3.0,11
OLS,2.6034687179649842,3.5,11
OLS,2.752298608946465,3.99,11
IMP,0.8142420646186422,0.5,11
IMP,0.8142420646186423,1.0,11
IMP,0.8142420646186423,1.5,11
IMP,0.8142420646186423,2.0,11
IMP,0.8142420646186422,2.5,11
IMP,0.8142420646186422,3.0,11
IMP,0.8142420646186422,3.5,11
IMP,0.8142420646186422,3.99,11
Causal,2.008921734383601,0.5,11
Causal,2.0089217343836006,1.0,11
Causal,2.0089217343836006,1.5,11
Causal,2.008921734383601,2.0,11
Causal,2.0089217343836006,2.5,11
Causal,2.0089217343836006,3.0,11
Causal,2.0089217343836006,3.5,11
Causal,2.008921734383601,3.99,11
BCF,0.5529659550257361,0.5,12
BCF,0.8595018322083126,1.0,12
BCF,1.0469973929148895,1.5,12
BCF,1.2295005360918592,2.0,12
BCF,1.6685379576800037,2.5,12
BCF,1.98792022130537,3.0,12
BCF,2.487604758552842,3.5,12
BCF,3.0514496968133997,3.99,12
CF,1.551820495101171,0.5,12
CF,1.7498774586852146,1.0,12
CF,1.9181494904218725,1.5,12
CF,2.1574176117487958,2.0,12
CF,2.650238642327611,2.5,12
CF,3.0044735665765194,3.0,12
CF,3.5734531053301763,3.5,12
CF,4.237019991785705,3.99,12
OLS,0.022212292867521178,0.5,12
OLS,0.5912456852674801,1.0,12
OLS,1.0208967036304835,1.5,12
OLS,1.5056874603095949,2.0,12
OLS,2.0528100094705186,2.5,12
OLS,2.378170653195155,3.0,12
OLS,2.8884839138173968,3.5,12
OLS,3.3822857252398397,3.99,12
IMP,0.8036294462589386,0.5,12
IMP,0.8036294462589387,1.0,12
IMP,0.8036294462589387,1.5,12
IMP,0.8036294462589387,2.0,12
IMP,0.8036294462589386,2.5,12
IMP,0.8036294462589386,3.0,12
IMP,0.8036294462589386,3.5,12
IMP,0.8036294462589387,3.99,12
Causal,2.009827901416411,0.5,12
Causal,2.009827901416411,1.0,12
Causal,2.009827901416411,1.5,12
Causal,2.009827901416411,2.0,12
Causal,2.009827901416411,2.5,12
Causal,2.009827901416411,3.0,12
Causal,2.009827901416411,3.5,12
Causal,2.009827901416411,3.99,12
BCF,0.5906260847057277,0.5,13
BCF,0.8018071143216868,1.0,13
BCF,0.9894198304432369,1.5,13
BCF,1.1463770699918037,2.0,13
BCF,1.3403171383032633,2.5,13
BCF,1.5092032544819076,3.0,13
BCF,1.711006028440428,3.5,13
BCF,1.948166296333823,3.99,13
CF,1.9917519161230512,0.5,13
CF,2.1867187308879976,1.0,13
CF,2.3613303296824935,1.5,13
CF,2.505441332248884,2.0,13
CF,2.6833697068705256,2.5,13
CF,2.804831164368016,3.0,13
CF,2.9289541673250636,3.5,13
CF,3.094771324453579,3.99,13
OLS,0.02448037830317558,0.5,13
OLS,0.6557240946846774,1.0,13
OLS,1.2020885490978275,1.5,13
OLS,1.7620274073299047,2.0,13
OLS,2.044032072605559,2.5,13
OLS,2.236786363191902,3.0,13
OLS,2.3892817582885275,3.5,13
OLS,2.588200290240966,3.99,13
IMP,0.9068696178606581,0.5,13
IMP,0.9068696178606581,1.0,13
IMP,0.9068696178606581,1.5,13
IMP,0.9068696178606581,2.0,13
IMP,0.9068696178606581,2.5,13
IMP,0.9068696178606581,3.0,13
IMP,0.9068696178606581,3.5,13
IMP,0.9068696178606581,3.99,13
Causal,2.0145896398242713,0.5,13
Causal,2.0145896398242713,1.0,13
Causal,2.0145896398242713,1.5,13
Causal,2.0145896398242713,2.0,13
Causal,2.0145896398242713,2.5,13
Causal,2.0145896398242713,3.0,13
Causal,2.0145896398242713,3.5,13
Causal,2.0145896398242713,3.99,13
BCF,0.6030623972899279,0.5,14
BCF,0.8268232133071506,1.0,14
BCF,0.9620937253394186,1.5,14
BCF,1.066486882437371,2.0,14
BCF,1.2092372794468382,2.5,14
BCF,1.210879591999534,3.0,14
BCF,1.232769782900341,3.5,14
BCF,1.2555748226091725,3.99,14
CF,1.5068361837888269,0.5,14
CF,1.6370271677026818,1.0,14
CF,1.7259623770711918,1.5,14
CF,1.795940144207838,2.0,14
CF,1.8116792757216558,2.5,14
CF,1.804296231230107,3.0,14
CF,1.772933417109924,3.5,14
CF,1.7596185091065686,3.99,14
OLS,0.018179238177825463,0.5,14
OLS,0.6051811858079266,1.0,14
OLS,1.048267634189357,1.5,14
OLS,1.3797455546923856,2.0,14
OLS,1.6967105732854257,2.5,14
OLS,1.6912232746115237,3.0,14
OLS,1.6445601243783117,3.5,14
OLS,1.7925372197460419,3.99,14
IMP,0.8099746443907986,0.5,14
IMP,0.8099746443907985,1.0,14
IMP,0.8099746443907985,1.5,14
IMP,0.8099746443907985,2.0,14
IMP,0.8099746443907984,2.5,14
IMP,0.8099746443907985,3.0,14
IMP,0.8099746443907985,3.5,14
IMP,0.8099746443907985,3.99,14
Causal,2.028495782642865,0.5,14
Causal,2.028495782642865,1.0,14
Causal,2.0284957826428647,1.5,14
Causal,2.028495782642865,2.0,14
Causal,2.028495782642865,2.5,14
Causal,2.028495782642865,3.0,14
Causal,2.028495782642865,3.5,14
Causal,2.028495782642865,3.99,14
BCF,0.4814996043096573,0.5,15
BCF,0.7217718711267228,1.0,15
BCF,0.8986909850917038,1.5,15
BCF,1.0654134154918427,2.0,15
BCF,1.2571167243656354,2.5,15
BCF,1.3630034971861578,3.0,15
BCF,1.4745138019045114,3.5,15
BCF,1.5332914790384298,3.99,15
CF,0.8861016281225679,0.5,15
CF,1.0012506002527624,1.0,15
CF,1.1472687264576802,1.5,15
CF,1.2949715348518618,2.0,15
CF,1.448378076828445,2.5,15
CF,1.5641775592114981,3.0,15
CF,1.6672454278697075,3.5,15
CF,1.7666653730150819,3.99,15
OLS,0.01840094460942258,0.5,15
OLS,0.5820415604622381,1.0,15
OLS,1.1231946708111074,1.5,15
OLS,1.5157116199452711,2.0,15
OLS,1.9098186717960657,2.5,15
OLS,2.1397874202019556,3.0,15
OLS,2.1614608659883223,3.5,15
OLS,2.0739082965312226,3.99,15
IMP,0.7974365537975145,0.5,15
IMP,0.7974365537975144,1.0,15
IMP,0.7974365537975144,1.5,15
IMP,0.7974365537975144,2.0,15
IMP,0.7974365537975144,2.5,15
IMP,0.7974365537975144,3.0,15
IMP,0.7974365537975144,3.5,15
IMP,0.7974365537975144,3.99,15
Causal,2.0143329375945105,0.5,15
Causal,2.0143329375945105,1.0,15
Causal,2.0143329375945105,1.5,15
Causal,2.0143329375945105,2.0,15
Causal,2.0143329375945105,2.5,15
Causal,2.0143329375945105,3.0,15
Causal,2.0143329375945105,3.5,15
Causal,2.0143329375945105,3.99,15
BCF,1.0623418656466015,0.5,16
BCF,1.551756598801874,1.0,16
BCF,1.6288107698589884,1.5,16
BCF,1.6518401359695036,2.0,16
BCF,1.5068068644609307,2.5,16
BCF,1.3859693569587686,3.0,16
BCF,1.2506807457316005,3.5,16
BCF,1.0688656169752517,3.99,16
CF,1.5472842518467027,0.5,16
CF,1.4884777819061754,1.0,16
CF,1.4499213496780714,1.5,16
CF,1.4205281898877278,2.0,16
CF,1.3442462357207214,2.5,16
CF,1.1627165121069394,3.0,16
CF,0.931604653290149,3.5,16
CF,0.6772084673927204,3.99,16
OLS,0.017537312864671157,0.5,16
OLS,0.5896257503848119,1.0,16
OLS,0.9372347112004698,1.5,16
OLS,1.3131167390266165,2.0,16
OLS,1.4983158984265967,2.5,16
OLS,1.4645031902799914,3.0,16
OLS,1.4700211465544566,3.5,16
OLS,1.4527056744323932,3.99,16
IMP,0.7808679578200891,0.5,16
IMP,0.7808679578200891,1.0,16
IMP,0.7808679578200891,1.5,16
IMP,0.7808679578200892,2.0,16
IMP,0.7808679578200891,2.5,16
IMP,0.7808679578200891,3.0,16
IMP,0.7808679578200891,3.5,16
IMP,0.7808679578200891,3.99,16
Causal,1.9988581472179971,0.5,16
Causal,1.9988581472179971,1.0,16
Causal,1.9988581472179971,1.5,16
Causal,1.9988581472179971,2.0,16
Causal,1.9988581472179971,2.5,16
Causal,1.9988581472179971,3.0,16
Causal,1.9988581472179971,3.5,16
Causal,1.9988581472179971,3.99,16
BCF,0.9686988999968016,0.5,17
BCF,1.6513173919946884,1.0,17
BCF,1.7777213340199678,1.5,17
BCF,2.0111832543111743,2.0,17
BCF,1.943025569834011,2.5,17
BCF,2.13836763775948,3.0,17
BCF,2.2437186920299155,3.5,17
BCF,2.1488561139698126,3.99,17
CF,1.339694690958636,0.5,17
CF,1.4440568397822056,1.0,17
CF,1.5675774198990355,1.5,17
CF,1.6394027864258898,2.0,17
CF,1.702515263105085,2.5,17
CF,1.8260487250928386,3.0,17
CF,1.9408663499791636,3.5,17
CF,1.9206396034630107,3.99,17
OLS,0.019060986140480345,0.5,17
OLS,0.7229524568266051,1.0,17
OLS,1.2766836104427093,1.5,17
OLS,1.8033717369331714,2.0,17
OLS,2.143100675633561,2.5,17
OLS,2.463805289098225,3.0,17
OLS,2.7933827950627648,3.5,17
OLS,2.969194501917137,3.99,17
IMP,0.9099672542562923,0.5,17
IMP,0.9099672542562923,1.0,17
IMP,0.9099672542562924,1.5,17
IMP,0.9099672542562923,2.0,17
IMP,0.9099672542562925,2.5,17
IMP,0.9099672542562925,3.0,17
IMP,0.9099672542562925,3.5,17
IMP,0.9099672542562925,3.99,17
Causal,2.0126827203784137,0.5,17
Causal,2.012682720378414,1.0,17
Causal,2.0126827203784137,1.5,17
Causal,2.0126827203784137,2.0,17
Causal,2.0126827203784137,2.5,17
Causal,2.0126827203784137,3.0,17
Causal,2.0126827203784137,3.5,17
Causal,2.0126827203784137,3.99,17
BCF,0.8413057551490754,0.5,18
BCF,1.236010100628297,1.0,18
BCF,1.2976182034375023,1.5,18
BCF,1.250553319469073,2.0,18
BCF,1.2865059586322103,2.5,18
BCF,1.330346715996397,3.0,18
BCF,1.3523423578979166,3.5,18
BCF,1.4309159174798418,3.99,18
CF,2.1547884712771754,0.5,18
CF,2.229360876240618,1.0,18
CF,2.234798894654166,1.5,18
CF,2.199750472861367,2.0,18
CF,2.134286334391682,2.5,18
CF,2.0758745948167507,3.0,18
CF,1.9807674429819886,3.5,18
CF,1.9329183341642626,3.99,18
OLS,0.015241456773827213,0.5,18
OLS,0.5508401646597679,1.0,18
OLS,1.0417980932057107,1.5,18
OLS,1.4527326254676982,2.0,18
OLS,1.9288550051764832,2.5,18
OLS,2.1196302044049933,3.0,18
OLS,2.2392382955327665,3.5,18
OLS,2.3097141799738967,3.99,18
IMP,0.7995633301114906,0.5,18
IMP,0.7995633301114906,1.0,18
IMP,0.7995633301114906,1.5,18
IMP,0.7995633301114906,2.0,18
IMP,0.7995633301114906,2.5,18
IMP,0.7995633301114906,3.0,18
IMP,0.7995633301114905,3.5,18
IMP,0.7995633301114905,3.99,18
