model,test_mse,int_par,rep_id
CF,1.9807716883340079,0.5,2
CF,1.943956023963675,1.0,2
CF,1.8808559054466378,1.5,2
CF,1.7941507860061214,2.0,2
CF,1.748629280753707,2.5,2
CF,1.6167085830269479,3.0,2
CF,1.461108936181633,3.5,2
CF,1.303137509753178,3.99,2
OLS,0.5837896801930528,0.5,2
OLS,0.6878254375053675,1.0,2
OLS,0.8175821975781885,1.5,2
OLS,1.0494920028358627,2.0,2
OLS,1.4807099364920473,2.5,2
OLS,2.028684858216357,3.0,2
OLS,2.8049894224568357,3.5,2
OLS,3.8255065000805897,3.99,2
IMP,0.9913921049199573,0.5,2
IMP,0.9913921049199573,1.0,2
IMP,0.9913921049199573,1.5,2
IMP,0.9913921049199573,2.0,2
IMP,0.9913921049199573,2.5,2
IMP,0.9913921049199574,3.0,2
IMP,0.9913921049199574,3.5,2
IMP,0.9913921049199573,3.99,2
Causal,1.8969977839209875,0.5,2
Causal,1.8969977839209873,1.0,2
Causal,1.8969977839209873,1.5,2
Causal,1.8969977839209873,2.0,2
Causal,1.8969977839209873,2.5,2
Causal,1.8969977839209873,3.0,2
Causal,1.8969977839209873,3.5,2
Causal,1.8969977839209873,3.99,2
BCF,1.0396702512921299,0.5,3
BCF,1.0803585908096451,1.0,3
BCF,1.124204206610175,1.5,3
BCF,1.1781193664325065,2.0,3
BCF,1.2886152027535085,2.5,3
BCF,1.453196745471201,3.0,3
BCF,1.6634086343848082,3.5,3
BCF,2.088629056425462,3.99,3
CF,1.545883642616512,0.5,3
CF,1.5787326889589388,1.0,3
CF,1.6196254821382428,1.5,3
CF,1.635211490013161,2.0,3
CF,1.7354746872856681,2.5,3
CF,1.8876513735770113,3.0,3
CF,2.114366867630864,3.5,3
CF,2.5680038871367294,3.99,3
OLS,0.5925285457210977,0.5,3
OLS,0.6705095977983088,1.0,3
OLS,0.8279490268257634,1.5,3
OLS,1.0837161112502447,2.0,3
OLS,1.4850868124242598,2.5,3
OLS,2.0620878679845047,3.0,3
OLS,2.7201219118096294,3.5,3
OLS,3.6486557859296394,3.99,3
IMP,1.0152302786103053,0.5,3
IMP,1.0152302786103051,1.0,3
IMP,1.0152302786103053,1.5,3
IMP,1.0152302786103051,2.0,3
IMP,1.0152302786103051,2.5,3
IMP,1.0152302786103053,3.0,3
IMP,1.0152302786103053,3.5,3
IMP,1.0152302786103053,3.99,3
Causal,2.204095798889904,0.5,3
Causal,2.2040957988899046,1.0,3
Causal,2.204095798889904,1.5,3
Causal,2.204095798889904,2.0,3
Causal,2.2040957988899046,2.5,3
Causal,2.2040957988899046,3.0,3
Causal,2.204095798889904,3.5,3
Causal,2.2040957988899046,3.99,3
BCF,1.1794818290118698,0.5,4
BCF,1.1511228731348546,1.0,4
BCF,1.1440615382891763,1.5,4
BCF,1.1493530657379556,2.0,4
BCF,1.0209379060543589,2.5,4
BCF,1.0212540067345723,3.0,4
BCF,1.0371396651702611,3.5,4
BCF,1.073168944877394,3.99,4
CF,2.660282048760682,0.5,4
CF,2.6667561414158807,1.0,4
CF,2.6314009428040714,1.5,4
CF,2.5927613779467946,2.0,4
CF,2.4972905762700046,2.5,4
CF,2.3889707087139134,3.0,4
CF,2.2409039701850344,3.5,4
CF,2.058327749054551,3.99,4
OLS,0.6329655990785512,0.5,4
OLS,0.7817623302618454,1.0,4
OLS,0.8957344403714217,1.5,4
OLS,1.140554844071715,2.0,4
OLS,1.4849535881381781,2.5,4
OLS,2.0434103481513914,3.0,4
OLS,2.842141148756136,3.5,4
OLS,3.8322305273218746,3.99,4
IMP,1.1361497124283777,0.5,4
IMP,1.136149712428378,1.0,4
IMP,1.136149712428378,1.5,4
IMP,1.136149712428378,2.0,4
IMP,1.1361497124283777,2.5,4
IMP,1.136149712428378,3.0,4
IMP,1.136149712428378,3.5,4
IMP,1.1361497124283777,3.99,4
Causal,2.1471236588799796,0.5,4
Causal,2.147123658879979,1.0,4
Causal,2.1471236588799796,1.5,4
Causal,2.1471236588799796,2.0,4
Causal,2.1471236588799796,2.5,4
Causal,2.1471236588799796,3.0,4
Causal,2.1471236588799796,3.5,4
Causal,2.1471236588799796,3.99,4
BCF,1.1453516663553869,0.5,5
BCF,1.0911300595225015,1.0,5
BCF,1.0568973196950988,1.5,5
BCF,1.0044713331902233,2.0,5
BCF,0.9619281372220676,2.5,5
BCF,0.8408620459892594,3.0,5
BCF,0.7604343818319786,3.5,5
BCF,0.6583522223338674,3.99,5
CF,1.4699524297252862,0.5,5
CF,1.4319680855369807,1.0,5
CF,1.3891209938905877,1.5,5
CF,1.3322712319518355,2.0,5
CF,1.2488260475594621,2.5,5
CF,1.1394053750393587,3.0,5
CF,1.0626882470307353,3.5,5
CF,0.9659667449200368,3.99,5
OLS,0.6483224263813175,0.5,5
OLS,0.7623464215209006,1.0,5
OLS,0.9049196298070756,1.5,5
OLS,1.1075052131583485,2.0,5
OLS,1.4827467468940259,2.5,5
OLS,2.1258388233186447,3.0,5
OLS,2.998720951530463,3.5,5
OLS,4.2705236628313905,3.99,5
IMP,1.0079519096727565,0.5,5
IMP,1.0079519096727565,1.0,5
IMP,1.0079519096727565,1.5,5
IMP,1.0079519096727565,2.0,5
IMP,1.0079519096727565,2.5,5
IMP,1.0079519096727563,3.0,5
IMP,1.0079519096727563,3.5,5
IMP,1.0079519096727565,3.99,5
Causal,1.9556392850667434,0.5,5
Causal,1.9556392850667437,1.0,5
Causal,1.9556392850667437,1.5,5
Causal,1.9556392850667437,2.0,5
Causal,1.9556392850667437,2.5,5
Causal,1.9556392850667437,3.0,5
Causal,1.9556392850667437,3.5,5
Causal,1.9556392850667437,3.99,5
BCF,0.9793851919225902,0.5,6
BCF,0.9531661575476555,1.0,6
BCF,0.9535505150544361,1.5,6
BCF,0.9365801148305306,2.0,6
BCF,0.9512211356449527,2.5,6
BCF,0.941388520796688,3.0,6
BCF,0.9049877833199648,3.5,6
BCF,0.9174653996501567,3.99,6
CF,2.7777668959833863,0.5,6
CF,2.773641621092427,1.0,6
CF,2.768429067202126,1.5,6
CF,2.718152308612263,2.0,6
CF,2.7116060899003442,2.5,6
CF,2.6443355064458576,3.0,6
CF,2.4660132001848187,3.5,6
CF,2.289851520116127,3.99,6
OLS,0.6232376529245679,0.5,6
OLS,0.7051622806964333,1.0,6
OLS,0.8403739285792944,1.5,6
OLS,1.1158643501714782,2.0,6
OLS,1.5129806490042095,2.5,6
OLS,2.060743117371564,3.0,6
OLS,2.855622829435047,3.5,6
OLS,3.7938680624591656,3.99,6
IMP,1.017217104133455,0.5,6
IMP,1.017217104133455,1.0,6
IMP,1.017217104133455,1.5,6
IMP,1.017217104133455,2.0,6
IMP,1.017217104133455,2.5,6
IMP,1.0172171041334548,3.0,6
IMP,1.017217104133455,3.5,6
IMP,1.017217104133455,3.99,6
Causal,1.9397640635073488,0.5,6
Causal,1.9397640635073488,1.0,6
Causal,1.9397640635073488,1.5,6
Causal,1.9397640635073488,2.0,6
Causal,1.939764063507349,2.5,6
Causal,1.939764063507349,3.0,6
Causal,1.939764063507349,3.5,6
Causal,1.9397640635073488,3.99,6
BCF,1.0239895668158427,0.5,7
BCF,1.013540200626688,1.0,7
BCF,1.0028197129606982,1.5,7
BCF,1.0007284165179824,2.0,7
BCF,1.0076602942417097,2.5,7
BCF,0.998734736641841,3.0,7
BCF,0.9997439214161208,3.5,7
BCF,1.055407461188528,3.99,7
CF,1.0880465462113842,0.5,7
CF,1.0911332717860427,1.0,7
CF,1.0879917517341455,1.5,7
CF,1.0749960010503967,2.0,7
CF,1.0756086098070385,2.5,7
CF,1.0591249437896786,3.0,7
CF,1.0387402080347183,3.5,7
CF,1.0434365230960339,3.99,7
OLS,0.6178678824212167,0.5,7
OLS,0.6896557695229226,1.0,7
OLS,0.9034849130553659,1.5,7
OLS,1.137414191810404,2.0,7
OLS,1.401935772871808,2.5,7
OLS,1.9719396783895624,3.0,7
OLS,2.7482494329306206,3.5,7
OLS,3.7327521350411375,3.99,7
IMP,1.0468563542893643,0.5,7
IMP,1.0468563542893643,1.0,7
IMP,1.0468563542893643,1.5,7
IMP,1.0468563542893643,2.0,7
IMP,1.0468563542893643,2.5,7
IMP,1.0468563542893643,3.0,7
IMP,1.0468563542893643,3.5,7
IMP,1.0468563542893643,3.99,7
Causal,2.125151853265076,0.5,7
Causal,2.125151853265076,1.0,7
Causal,2.125151853265076,1.5,7
Causal,2.125151853265076,2.0,7
Causal,2.125151853265076,2.5,7
Causal,2.125151853265076,3.0,7
Causal,2.125151853265076,3.5,7
Causal,2.125151853265076,3.99,7
BCF,1.1279774015682056,0.5,8
BCF,1.1168079193573452,1.0,8
BCF,1.1000806954821725,1.5,8
BCF,1.0963124360726242,2.0,8
BCF,1.0886633243796708,2.5,8
BCF,1.0612855103747474,3.0,8
BCF,1.0703209597695726,3.5,8
BCF,1.1027718559944024,3.99,8
CF,1.4494631418757644,0.5,8
CF,1.4656581004217164,1.0,8
CF,1.4596707902585884,1.5,8
CF,1.4526363651553829,2.0,8
CF,1.4306033104103764,2.5,8
CF,1.400221462419544,3.0,8
CF,1.3363784508876626,3.5,8
CF,1.2808521352901734,3.99,8
OLS,0.6041530258566498,0.5,8
OLS,0.7144707688053396,1.0,8
OLS,0.9064406490777371,1.5,8
OLS,1.1687175927639646,2.0,8
OLS,1.4651498612704443,2.5,8
OLS,2.136680818227157,3.0,8
OLS,2.8703455867692664,3.5,8
OLS,3.80871563520135,3.99,8
IMP,1.0356050116931137,0.5,8
IMP,1.0356050116931137,1.0,8
IMP,1.0356050116931137,1.5,8
IMP,1.0356050116931137,2.0,8
IMP,1.0356050116931137,2.5,8
IMP,1.0356050116931137,3.0,8
IMP,1.0356050116931137,3.5,8
IMP,1.0356050116931137,3.99,8
Causal,2.0526945488438493,0.5,8
Causal,2.0526945488438493,1.0,8
Causal,2.0526945488438493,1.5,8
Causal,2.0526945488438497,2.0,8
Causal,2.0526945488438493,2.5,8
Causal,2.0526945488438493,3.0,8
Causal,2.0526945488438493,3.5,8
Causal,2.0526945488438493,3.99,8
BCF,1.1642244016048826,0.5,9
BCF,1.1580306712927444,1.0,9
BCF,1.1756108669779854,1.5,9
BCF,1.2121250064322049,2.0,9
BCF,1.2434734296818966,2.5,9
BCF,1.230784805838903,3.0,9
BCF,1.1793124188747501,3.5,9
BCF,1.0694694173539743,3.99,9
CF,2.64312695747766,0.5,9
CF,2.6393335947486274,1.0,9
CF,2.6689107363876423,1.5,9
CF,2.7250233434462827,2.0,9
CF,2.724633219259146,2.5,9
CF,2.682075495455182,3.0,9
CF,2.5705845712866586,3.5,9
CF,2.3263603704622873,3.99,9
OLS,0.6770735959176052,0.5,9
OLS,0.7546608256111624,1.0,9
OLS,0.9278294959937037,1.5,9
OLS,1.179567682122043,2.0,9
OLS,1.6553100972664074,2.5,9
OLS,2.263516545544283,3.0,9
OLS,3.2278418956699655,3.5,9
OLS,4.759768691722791,3.99,9
IMP,1.0426795213569944,0.5,9
IMP,1.0426795213569944,1.0,9
IMP,1.0426795213569944,1.5,9
IMP,1.0426795213569944,2.0,9
IMP,1.0426795213569944,2.5,9
IMP,1.0426795213569944,3.0,9
IMP,1.0426795213569942,3.5,9
IMP,1.0426795213569944,3.99,9
Causal,2.048262721457638,0.5,9
Causal,2.048262721457638,1.0,9
Causal,2.048262721457638,1.5,9
Causal,2.048262721457638,2.0,9
Causal,2.048262721457638,2.5,9
Causal,2.048262721457638,3.0,9
Causal,2.048262721457638,3.5,9
Causal,2.048262721457638,3.99,9
BCF,1.1486818610395635,0.5,10
BCF,1.1572730764851493,1.0,10
BCF,1.154819859107368,1.5,10
BCF,1.1592898180029914,2.0,10
BCF,1.1751206620967778,2.5,10
BCF,1.1838839891369433,3.0,10
BCF,1.2246612220752318,3.5,10
BCF,1.2449590896297118,3.99,10
CF,2.2034729724037545,0.5,10
CF,2.1873323072634347,1.0,10
CF,2.181760284643868,1.5,10
CF,2.1941775944850868,2.0,10
CF,2.1854619139439935,2.5,10
CF,2.1927313480536976,3.0,10
CF,2.2232089148386778,3.5,10
CF,2.234972111049986,3.99,10
OLS,0.6744990902540509,0.5,10
OLS,0.7560497136807623,1.0,10
OLS,0.8689807933921504,1.5,10
OLS,1.096239861309465,2.0,10
OLS,1.443131626312851,2.5,10
OLS,2.0103802573707816,3.0,10
OLS,2.68854424105625,3.5,10
OLS,3.552400659448197,3.99,10
IMP,1.1673541142989976,0.5,10
IMP,1.1673541142989976,1.0,10
IMP,1.1673541142989976,1.5,10
IMP,1.1673541142989976,2.0,10
IMP,1.1673541142989976,2.5,10
IMP,1.1673541142989976,3.0,10
IMP,1.1673541142989976,3.5,10
IMP,1.1673541142989976,3.99,10
Causal,2.2169793530278845,0.5,10
Causal,2.2169793530278845,1.0,10
Causal,2.2169793530278845,1.5,10
Causal,2.216979353027884,2.0,10
Causal,2.2169793530278845,2.5,10
Causal,2.2169793530278845,3.0,10
Causal,2.2169793530278845,3.5,10
Causal,2.2169793530278845,3.99,10
BCF,1.2744851326890323,0.5,11
BCF,1.2558351531463672,1.0,11
BCF,1.2197731343356781,1.5,11
BCF,1.2236037201789496,2.0,11
BCF,1.2146427757889775,2.5,11
BCF,1.2085576018882889,3.0,11
BCF,1.226966381220277,3.5,11
BCF,1.2733407082574213,3.99,11
CF,1.2115249063126998,0.5,11
CF,1.200998540201455,1.0,11
CF,1.169607708498243,1.5,11
CF,1.195455121921831,2.0,11
CF,1.1995340372107264,2.5,11
CF,1.1985486819538451,3.0,11
CF,1.2279922189767667,3.5,11
CF,1.2647557356056176,3.99,11
OLS,0.594395557557833,0.5,11
OLS,0.6901649743667218,1.0,11
OLS,0.8850149785291882,1.5,11
OLS,1.1236079979936084,2.0,11
OLS,1.4126449512309938,2.5,11
OLS,1.9681959270566975,3.0,11
OLS,2.723437531460164,3.5,11
OLS,3.5307892401325844,3.99,11
IMP,1.0465614270465189,0.5,11
IMP,1.0465614270465189,1.0,11
IMP,1.0465614270465189,1.5,11
IMP,1.0465614270465189,2.0,11
IMP,1.0465614270465189,2.5,11
IMP,1.0465614270465187,3.0,11
IMP,1.0465614270465187,3.5,11
IMP,1.0465614270465187,3.99,11
Causal,1.9331143507230057,0.5,11
Causal,1.9331143507230057,1.0,11
Causal,1.9331143507230057,1.5,11
Causal,1.9331143507230055,2.0,11
Causal,1.9331143507230055,2.5,11
Causal,1.9331143507230053,3.0,11
Causal,1.9331143507230053,3.5,11
Causal,1.9331143507230053,3.99,11
BCF,0.948900954190467,0.5,12
BCF,0.9496908111856174,1.0,12
BCF,0.9648199532844444,1.5,12
BCF,0.9534942314722469,2.0,12
BCF,0.9183399457141594,2.5,12
BCF,0.9181363176485229,3.0,12
BCF,0.9134102600119295,3.5,12
BCF,0.9025886381549186,3.99,12
CF,1.5942653807787224,0.5,12
CF,1.580749108816515,1.0,12
CF,1.5778479765213937,1.5,12
CF,1.5728877473720098,2.0,12
CF,1.5566140486348818,2.5,12
CF,1.5282276138866009,3.0,12
CF,1.4730777606145031,3.5,12
CF,1.4142462446256172,3.99,12
OLS,0.6291129760377844,0.5,12
OLS,0.6784378318010358,1.0,12
OLS,0.8440463663292469,1.5,12
OLS,1.0580225057459938,2.0,12
OLS,1.401478463629639,2.5,12
OLS,1.9466706620996472,3.0,12
OLS,2.7051753690182156,3.5,12
OLS,3.655654397711386,3.99,12
IMP,0.9900882121335891,0.5,12
IMP,0.9900882121335892,1.0,12
IMP,0.9900882121335891,1.5,12
IMP,0.9900882121335891,2.0,12
IMP,0.9900882121335891,2.5,12
IMP,0.9900882121335891,3.0,12
IMP,0.9900882121335891,3.5,12
IMP,0.9900882121335891,3.99,12
Causal,1.8466728684216218,0.5,12
Causal,1.846672868421622,1.0,12
Causal,1.846672868421622,1.5,12
Causal,1.8466728684216218,2.0,12
Causal,1.8466728684216218,2.5,12
Causal,1.846672868421622,3.0,12
Causal,1.8466728684216218,3.5,12
Causal,1.8466728684216218,3.99,12
BCF,1.0247506094097283,0.5,13
BCF,1.0549588557156182,1.0,13
BCF,1.0695896415788808,1.5,13
BCF,1.0979531070940127,2.0,13
BCF,1.143225619140588,2.5,13
BCF,1.1845950775197813,3.0,13
BCF,1.244567237571301,3.5,13
BCF,1.3631364273903468,3.99,13
CF,1.327200438502615,0.5,13
CF,1.3288972490119817,1.0,13
CF,1.3231778720536909,1.5,13
CF,1.346548945857418,2.0,13
CF,1.3572268924114943,2.5,13
CF,1.3730539040440954,3.0,13
CF,1.399264147276342,3.5,13
CF,1.4913420836318145,3.99,13
OLS,0.6422585438834033,0.5,13
OLS,0.764229334031114,1.0,13
OLS,0.9371305887919222,1.5,13
OLS,1.1425053722304748,2.0,13
OLS,1.5288992803361738,2.5,13
OLS,2.109720531202268,3.0,13
OLS,2.8722777814710256,3.5,13
OLS,3.798912198056284,3.99,13
IMP,1.122456605205076,0.5,13
IMP,1.1224566052050757,1.0,13
IMP,1.122456605205076,1.5,13
IMP,1.122456605205076,2.0,13
IMP,1.122456605205076,2.5,13
IMP,1.122456605205076,3.0,13
IMP,1.1224566052050757,3.5,13
IMP,1.122456605205076,3.99,13
Causal,2.1593967950249082,0.5,13
Causal,2.1593967950249082,1.0,13
Causal,2.1593967950249082,1.5,13
Causal,2.159396795024909,2.0,13
Causal,2.159396795024909,2.5,13
Causal,2.1593967950249082,3.0,13
Causal,2.1593967950249082,3.5,13
Causal,2.1593967950249082,3.99,13
BCF,0.9606324185972861,0.5,14
BCF,0.9546842726394837,1.0,14
BCF,0.9446593947115296,1.5,14
BCF,0.9502238766176581,2.0,14
BCF,0.9812683033469054,2.5,14
BCF,0.9977479228943906,3.0,14
BCF,1.0104481128716118,3.5,14
BCF,1.0531746860952316,3.99,14
CF,0.9323358116864081,0.5,14
CF,0.9318768992493467,1.0,14
CF,0.9376998883028848,1.5,14
CF,0.9402612723254156,2.0,14
CF,0.9487963655958301,2.5,14
CF,0.96304965900543,3.0,14
CF,0.991257744428634,3.5,14
CF,1.0414660060116028,3.99,14
OLS,0.587275417137409,0.5,14
OLS,0.6481021510090544,1.0,14
OLS,0.8243898241771324,1.5,14
OLS,1.0927101208884547,2.0,14
OLS,1.5515718356925512,2.5,14
OLS,2.0588327916182054,3.0,14
OLS,2.7648046620441002,3.5,14
OLS,3.6829691922850993,3.99,14
IMP,0.9827531751634572,0.5,14
IMP,0.9827531751634572,1.0,14
IMP,0.9827531751634571,1.5,14
IMP,0.9827531751634571,2.0,14
IMP,0.9827531751634572,2.5,14
IMP,0.9827531751634571,3.0,14
IMP,0.982753175163457,3.5,14
IMP,0.9827531751634572,3.99,14
Causal,1.896333558556073,0.5,14
Causal,1.8963335585560726,1.0,14
Causal,1.8963335585560726,1.5,14
Causal,1.8963335585560728,2.0,14
Causal,1.8963335585560726,2.5,14
Causal,1.8963335585560726,3.0,14
Causal,1.8963335585560726,3.5,14
Causal,1.8963335585560726,3.99,14
BCF,1.0541996491550036,0.5,15
BCF,1.0556505737702868,1.0,15
BCF,1.056958476055766,1.5,15
BCF,1.0725924087021599,2.0,15
BCF,1.0150555914772494,2.5,15
BCF,0.9777030649724181,3.0,15
BCF,0.887573198173508,3.5,15
BCF,0.7954484872131227,3.99,15
CF,2.850895591850666,0.5,15
CF,2.8628321901058866,1.0,15
CF,2.8881591785366147,1.5,15
CF,2.874795649921586,2.0,15
CF,2.8163524431284457,2.5,15
CF,2.762834786840283,3.0,15
CF,2.651431859724396,3.5,15
CF,2.490587231886733,3.99,15
OLS,0.6309452444388928,0.5,15
OLS,0.6872452636342282,1.0,15
OLS,0.8855207390076759,1.5,15
OLS,1.120069129546857,2.0,15
OLS,1.4697526377265835,2.5,15
OLS,2.055587455553995,3.0,15
OLS,2.7833223407712167,3.5,15
OLS,3.8004431033084995,3.99,15
IMP,1.0561690416621092,0.5,15
IMP,1.0561690416621095,1.0,15
IMP,1.0561690416621095,1.5,15
IMP,1.0561690416621095,2.0,15
IMP,1.0561690416621095,2.5,15
IMP,1.0561690416621095,3.0,15
IMP,1.0561690416621095,3.5,15
IMP,1.0561690416621095,3.99,15
Causal,1.9889344151350483,0.5,15
Causal,1.9889344151350488,1.0,15
Causal,1.9889344151350485,1.5,15
Causal,1.9889344151350488,2.0,15
Causal,1.9889344151350485,2.5,15
Causal,1.9889344151350488,3.0,15
Causal,1.9889344151350488,3.5,15
Causal,1.9889344151350483,3.99,15
BCF,1.0122631815038374,0.5,16
BCF,1.0156245172979,1.0,16
BCF,1.013888176691084,1.5,16
BCF,1.0231494312127238,2.0,16
BCF,1.0816891699279236,2.5,16
BCF,1.104584810161891,3.0,16
BCF,1.1475423944021175,3.5,16
BCF,1.2190688902440692,3.99,16
CF,1.0249436122582516,0.5,16
CF,1.026151120326655,1.0,16
CF,1.0232135711169719,1.5,16
CF,1.0155396408042705,2.0,16
CF,1.043071769239909,2.5,16
CF,1.067154240311058,3.0,16
CF,1.1059284452706644,3.5,16
CF,1.1727078426122204,3.99,16
OLS,0.6008570062389269,0.5,16
OLS,0.7082177256024469,1.0,16
OLS,0.8232036978003158,1.5,16
OLS,1.0485742768162858,2.0,16
OLS,1.409712768282086,2.5,16
OLS,1.93858718071913,3.0,16
OLS,2.7155109144077625,3.5,16
OLS,3.6272652673669024,3.99,16
IMP,1.0121168799888998,0.5,16
IMP,1.0121168799888995,1.0,16
IMP,1.0121168799888998,1.5,16
IMP,1.0121168799888995,2.0,16
IMP,1.0121168799888998,2.5,16
IMP,1.0121168799888998,3.0,16
IMP,1.0121168799888995,3.5,16
IMP,1.0121168799888995,3.99,16
Causal,1.9603243227541252,0.5,16
Causal,1.9603243227541252,1.0,16
Causal,1.9603243227541252,1.5,16
Causal,1.9603243227541252,2.0,16
Causal,1.9603243227541254,2.5,16
Causal,1.9603243227541254,3.0,16
Causal,1.9603243227541254,3.5,16
Causal,1.9603243227541252,3.99,16
BCF,1.1249557824438843,0.5,17
BCF,1.1875308062339194,1.0,17
BCF,1.3502157306529985,1.5,17
BCF,1.5930139977543831,2.0,17
BCF,1.7193096013660283,2.5,17
BCF,2.1210748242039483,3.0,17
BCF,2.7193147595365335,3.5,17
BCF,3.4072242135321877,3.99,17
CF,1.168417293558988,0.5,17
CF,1.2361911758748898,1.0,17
CF,1.3967280814507919,1.5,17
CF,1.617907911865837,2.0,17
CF,1.774622343926696,2.5,17
CF,2.15866665431915,3.0,17
CF,2.7275216577430075,3.5,17
CF,3.38259211996342,3.99,17
OLS,0.6252635377843733,0.5,17
OLS,0.7379523799932107,1.0,17
OLS,0.8716858654748132,1.5,17
OLS,1.1853367764672686,2.0,17
OLS,1.4728580015787958,2.5,17
OLS,2.0362422240944102,3.0,17
OLS,2.851546806644514,3.5,17
OLS,3.7070670163036556,3.99,17
IMP,1.1019724349531603,0.5,17
IMP,1.1019724349531603,1.0,17
IMP,1.1019724349531603,1.5,17
IMP,1.1019724349531603,2.0,17
IMP,1.1019724349531603,2.5,17
IMP,1.1019724349531603,3.0,17
IMP,1.1019724349531603,3.5,17
IMP,1.1019724349531603,3.99,17
Causal,2.0324440407375683,0.5,17
Causal,2.032444040737569,1.0,17
Causal,2.032444040737569,1.5,17
Causal,2.032444040737569,2.0,17
Causal,2.032444040737569,2.5,17
Causal,2.032444040737569,3.0,17
Causal,2.032444040737569,3.5,17
Causal,2.032444040737569,3.99,17
BCF,0.941274379622885,0.5,18
BCF,0.938183477270619,1.0,18
BCF,0.9680786126798804,1.5,18
BCF,0.9644679220532342,2.0,18
BCF,1.0627902590059704,2.5,18
BCF,1.17452980864455,3.0,18
BCF,1.3438545808243767,3.5,18
BCF,1.709372105071071,3.99,18
CF,3.652727055120844,0.5,18
CF,3.6279689886711965,1.0,18
CF,3.6745227491278727,1.5,18
CF,3.685352689998556,2.0,18
CF,3.7889882181944174,2.5,18
CF,4.011796850888482,3.0,18
CF,4.2795206676688125,3.5,18
CF,4.788451256959522,3.99,18
OLS,0.6714427979967494,0.5,18
OLS,0.7576805344250542,1.0,18
OLS,0.9213782718434588,1.5,18
OLS,1.1769170600208099,2.0,18
OLS,1.6093459163633683,2.5,18
OLS,2.29538484913329,3.0,18
OLS,3.269296035298219,3.5,18
OLS,4.5118827719826164,3.99,18
IMP,1.0016137477382674,0.5,18
IMP,1.0016137477382672,1.0,18
IMP,1.0016137477382672,1.5,18
IMP,1.0016137477382672,2.0,18
IMP,1.0016137477382672,2.5,18
IMP,1.0016137477382674,3.0,18
IMP,1.0016137477382674,3.5,18
IMP,1.0016137477382674,3.99,18
