model,test_mse,int_par,rep_id
BCF,1.0614070651668848,0.5,10
BCF,1.124977232857653,1.0,10
BCF,1.1660451564521317,1.5,10
BCF,1.1947917288888517,2.0,10
BCF,1.2817117449359243,2.5,10
BCF,1.3398091333511228,3.0,10
BCF,1.415164359482208,3.5,10
BCF,1.5515362027623696,3.99,10
CF,4.116604388651929,0.5,10
CF,4.204166193115824,1.0,10
CF,4.273667655474687,1.5,10
CF,4.28177026089586,2.0,10
CF,4.342321012019235,2.5,10
CF,4.37717363184194,3.0,10
CF,4.398083912596443,3.5,10
CF,4.423218393495014,3.99,10
OLS,0.3751067336131463,0.5,10
OLS,0.7048698818783966,1.0,10
OLS,1.0681292366674393,1.5,10
OLS,1.5257245726163406,2.0,10
OLS,1.877076506983295,2.5,10
OLS,2.0632291306417345,3.0,10
OLS,2.2721552484849226,3.5,10
OLS,2.43740272588455,3.99,10
IMP,1.1854065296650809,0.5,10
IMP,1.185406529665081,1.0,10
IMP,1.1854065296650809,1.5,10
IMP,1.1854065296650809,2.0,10
IMP,1.185406529665081,2.5,10
IMP,1.1854065296650806,3.0,10
IMP,1.1854065296650809,3.5,10
IMP,1.1854065296650806,3.99,10
Causal,2.011465523585286,0.5,10
Causal,2.011465523585286,1.0,10
Causal,2.011465523585286,1.5,10
Causal,2.011465523585286,2.0,10
Causal,2.0114655235852865,2.5,10
Causal,2.011465523585286,3.0,10
Causal,2.011465523585286,3.5,10
Causal,2.011465523585286,3.99,10
BCF,0.8588960497834724,0.5,11
BCF,0.9381057435329453,1.0,11
BCF,1.0224998597746435,1.5,11
BCF,1.0655892118524932,2.0,11
BCF,1.1217991731634824,2.5,11
BCF,1.1928084654604922,3.0,11
BCF,1.3040658788783053,3.5,11
BCF,1.4469700981100135,3.99,11
CF,1.0497096322285215,0.5,11
CF,1.1100092296137931,1.0,11
CF,1.1780943832710018,1.5,11
CF,1.2406421795470273,2.0,11
CF,1.3026685292361695,2.5,11
CF,1.3721129293705798,3.0,11
CF,1.515427726343583,3.5,11
CF,1.6694566195594216,3.99,11
OLS,0.3166831622816539,0.5,11
OLS,0.6583903439860089,1.0,11
OLS,1.090822538937672,1.5,11
OLS,1.5329030627245048,2.0,11
OLS,1.8147020867951036,2.5,11
OLS,1.9156721071493652,3.0,11
OLS,2.1010559896501135,3.5,11
OLS,2.1602348152543014,3.99,11
IMP,1.1408938634781185,0.5,11
IMP,1.1408938634781185,1.0,11
IMP,1.1408938634781185,1.5,11
IMP,1.1408938634781185,2.0,11
IMP,1.1408938634781185,2.5,11
IMP,1.1408938634781185,3.0,11
IMP,1.1408938634781185,3.5,11
IMP,1.1408938634781185,3.99,11
Causal,2.026376877591954,0.5,11
Causal,2.026376877591954,1.0,11
Causal,2.026376877591954,1.5,11
Causal,2.026376877591954,2.0,11
Causal,2.026376877591954,2.5,11
Causal,2.026376877591954,3.0,11
Causal,2.026376877591954,3.5,11
Causal,2.026376877591954,3.99,11
BCF,0.974402221200993,0.5,12
BCF,1.009862092209523,1.0,12
BCF,1.0315942284619313,1.5,12
BCF,1.1369319235514777,2.0,12
BCF,1.1856117173328133,2.5,12
BCF,1.1794170285692402,3.0,12
BCF,1.2605485256319915,3.5,12
BCF,1.2960721962440755,3.99,12
CF,13.010495472421708,0.5,12
CF,13.151277757563877,1.0,12
CF,13.372195359082745,1.5,12
CF,13.43539822352717,2.0,12
CF,13.350522109916426,2.5,12
CF,13.453698355622453,3.0,12
CF,13.273587466980153,3.5,12
CF,13.044000483247084,3.99,12
OLS,0.35692665058012996,0.5,12
OLS,0.7943165037428452,1.0,12
OLS,1.2731158706547927,1.5,12
OLS,1.603115675354669,2.0,12
OLS,1.7493684593694303,2.5,12
OLS,1.999973964881548,3.0,12
OLS,2.0510488423138753,3.5,12
OLS,2.2162314287054223,3.99,12
IMP,1.1770960681155695,0.5,12
IMP,1.1770960681155693,1.0,12
IMP,1.1770960681155693,1.5,12
IMP,1.1770960681155693,2.0,12
IMP,1.1770960681155693,2.5,12
IMP,1.1770960681155693,3.0,12
IMP,1.1770960681155693,3.5,12
IMP,1.1770960681155693,3.99,12
Causal,2.0023151059483815,0.5,12
Causal,2.0023151059483815,1.0,12
Causal,2.0023151059483815,1.5,12
Causal,2.0023151059483815,2.0,12
Causal,2.0023151059483815,2.5,12
Causal,2.0023151059483815,3.0,12
Causal,2.0023151059483815,3.5,12
Causal,2.0023151059483815,3.99,12
BCF,1.1495515441010782,0.5,13
BCF,1.1660174810708754,1.0,13
BCF,1.1456855939858503,1.5,13
BCF,1.165522070284783,2.0,13
BCF,1.175189154242219,2.5,13
BCF,1.1691253438865932,3.0,13
BCF,1.1503656045766624,3.5,13
BCF,1.1013201837620767,3.99,13
CF,3.0001766785968575,0.5,13
CF,2.9837402037497163,1.0,13
CF,2.9499326762147713,1.5,13
CF,2.9489256797817878,2.0,13
CF,2.9403420528187407,2.5,13
CF,2.871772177195133,3.0,13
CF,2.830655707779591,3.5,13
CF,2.723069459089813,3.99,13
OLS,0.4117028817989919,0.5,13
OLS,0.7272806934460302,1.0,13
OLS,1.212322694698485,1.5,13
OLS,1.6570757102579996,2.0,13
OLS,1.720283556654409,2.5,13
OLS,1.8140322521198617,3.0,13
OLS,1.7725821805716993,3.5,13
OLS,1.728053223913717,3.99,13
IMP,1.1332100586392664,0.5,13
IMP,1.1332100586392664,1.0,13
IMP,1.1332100586392666,1.5,13
IMP,1.1332100586392666,2.0,13
IMP,1.1332100586392664,2.5,13
IMP,1.1332100586392664,3.0,13
IMP,1.1332100586392664,3.5,13
IMP,1.1332100586392664,3.99,13
Causal,1.9644923154382763,0.5,13
Causal,1.9644923154382763,1.0,13
Causal,1.964492315438276,1.5,13
Causal,1.9644923154382763,2.0,13
